station,temp_eve,latitude,longitude,lat_m,lon_m
KNCCHAPE176,27.806451612903224,35.837,-79.013,4278215.940482969,-8795686.926048925
KNCCHAPE181,25.79032258064516,35.83,-79.095,4277254.776533697,-8804815.124293974
KNCCHAPE192,26.990322580645163,35.889,-79.133,4285358.672607731,-8809045.264944118
KNCCHAPE194,26.89032258064516,35.928,-79.041,4290718.80031181,-8798803.871791137
KNCCHAPE199,26.4741935483871,35.963,-79.116,4295531.42271005,-8807152.833600631
KNCCHAPE206,26.248387096774195,35.941,-79.179,4292506.096953007,-8814165.961520609
KNCCHAPE211,26.651612903225807,35.909,-79.181,4288107.126020697,-8814388.600502195
KNCCHAPE212,26.593548387096774,35.98,-79.052,4297869.751737669,-8800028.386189863
KNCCHAPE213,26.36774193548387,35.959,-79.197,4294981.300809274,-8816169.712354887
KNCCHAPE217,28.393548387096775,35.89577,-78.97712,4286288.946341426,-8791692.782719262
KNCCHAPE220,26.793548387096777,35.88,-79.15167,4284122.095067954,-8811123.599837229
KNCCHAPE225,28.316129032258065,35.913,-79.192,4288656.900057446,-8815613.11490092
KNCCHAPE229,27.19677419354839,35.83823,-79.11119,4278384.839479487,-8806617.386849916
KNCCHAPE234,28.677419354838708,35.82,-79.06,4275881.832240711,-8800918.942116208
KNCCHAPE241,27.200000000000003,35.85668,-79.22907,4280918.638765569,-8819739.728424627
KNCCHAPE247,26.825806451612905,35.888,-79.085,4285221.268163302,-8803701.929386038
KNCCHAPE249,27.73548387096774,35.88718,-79.08713,4285108.597813683,-8803939.03990143
KNCCHAPE253,26.177419354838708,35.911,-79.12,4288382.009564725,-8807598.111563805
KNCCHAPE255,28.19677419354839,35.932,-79.016,4291268.706435724,-8796020.884521306
KNCCHAPE258,27.135483870967743,35.929,-79.041,4290856.274234625,-8798803.871791137
KNCCHAPE264,28.0258064516129,35.939,-79.012,4292231.10910646,-8795575.606558131
KNCCHAPE89,26.9,35.96341,-79.1168,4295587.8117793165,-8807241.889193267
KNCCHAPE99,28.061290322580643,35.93504,-79.04384,4291686.653698039,-8799120.01914499
KNCCHARL1007,30.0,35.065,-81.037,4172717.8965711356,-9020997.57541451
KNCCHARL1027,28.219354838709677,35.12558,-80.80129,4180960.0870423103,-8994758.458239628
KNCCHARL1045,28.61935483870968,35.12,-80.806,4180200.645964304,-8995282.773041263
KNCCHARL215,28.419354838709676,35.06927,-80.7601,4173298.649393627,-8990173.208413852
KNCCHARL26,29.200000000000003,35.02438,-80.85305,4167194.782448183,-9000520.355083087
KNCCHARL261,27.74516129032258,35.09219,-80.74889,4176416.4649996203,-8988925.316922061
KNCCHARL279,29.983870967741936,35.18746,-80.86515,4189385.480357101,-9001867.320921687
KNCCHARL330,28.05806451612903,35.26965,-80.69094,4200586.149194041,-8982474.35243059
KNCCHARL343,29.561290322580643,35.11239,-80.82493,4179165.0046098614,-8997390.05100198
KNCCHARL380,28.92258064516129,35.08529,-80.85384,4175477.763426591,-9000608.297480814
KNCCHARL403,29.787096774193547,35.20459,-80.8271,4191718.982751496,-8997631.614297003
KNCCHARL439,29.580645161290324,35.06082,-80.7949,4172149.4138648836,-8994047.12669346
KNCCHARL489,29.30967741935484,35.05173,-80.79901,4170913.268437761,-8994504.64980062
KNCCHARL499,28.47741935483871,35.10394,-80.78299,4178015.161361602,-8992721.31155811
KNCCHARL523,30.183870967741935,35.117,-80.965,4179792.3658115496,-9012982.572077395
KNCCHARL532,29.82903225806452,35.10322,-80.96077,4177917.192063739,-9012511.690631337
KNCCHARL535,28.825806451612905,35.135,-80.867,4182242.2723094067,-9002073.261979654
KNCCHARL541,29.60967741935484,35.03859,-80.8381,4169126.608309137,-8998856.128695728
KNCCHARL545,28.932258064516127,35.205,-80.788,4191774.8402696517,-8993279.022206984
KNCCHARL568,28.41290322580645,35.338,-80.793,4209909.390608823,-8993835.619660951
KNCCHARL585,29.774193548387096,35.163,-80.834,4186054.314841009,-8998399.718783475
KNCCHARL592,29.20967741935484,35.109,-80.806,4178703.692228888,-8995282.773041263
KNCCHARL604,29.72258064516129,35.22819,-80.99397,4194934.655244217,-9016207.497725677
KNCCHARL610,29.648387096774194,35.217,-80.82,4193409.8194025685,-8996841.24591237
KNCCHARL620,28.83225806451613,35.11504,-80.77849,4179525.6308980137,-8992220.373849543
KNCCHARL622,30.316129032258065,35.241,-80.865,4196680.502993576,-9001850.622998066
KNCCHARL626,28.48709677419355,35.097,-80.735,4177070.882210015,-8987379.089194942
KNCCHARL629,28.36774193548387,35.334,-80.704,4209363.555889745,-8983928.18498035
KNCCHARL632,29.358064516129033,35.164,-80.825,4186190.4834821536,-8997397.843366338
KNCCHARL639,28.76774193548387,35.168,-80.604,4186735.174790312,-8972796.235901022
KNCCHARL640,29.46451612903226,35.055,-80.802,4171357.938569424,-8994837.495078092
KNCCHARL651,28.651612903225807,35.13524,-80.75735,4182274.9413877213,-8989867.079814171
KNCCHARL653,29.69677419354839,35.324,-80.787,4207999.087267364,-8993167.702716192
KNCCHARL669,29.770967741935483,35.07987,-80.85464,4174740.46222274,-9000697.35307345
KNCCHARL67,28.52258064516129,35.13203,-80.75892,4181838.000434516,-8990041.851414718
KNCCHARL673,28.387096774193548,35.346,-80.952,4211001.141110818,-9011535.418697082
KNCCHARL678,29.112903225806452,35.076,-81.042,4174214.0428122333,-9021554.172868477
KNCCHARL683,28.9,35.213,-80.608,4192864.7995067444,-8973241.513864197
KNCCHARL687,29.664516129032258,35.168,-80.866,4186735.174790312,-9001961.94248886
KNCCHARL689,28.822580645161292,35.154,-80.687,4184828.872399477,-8982035.753636865
KNCCHARL699,29.641935483870967,35.175,-80.81,4187688.4490551115,-8995728.051004438
KNCCHARL706,29.51935483870968,35.093,-80.978,4176526.665610659,-9014429.725457706
KNCCHARL710,29.241935483870968,35.094,-80.754,4176662.7172576664,-8989494.159520015
KNCCHARL717,29.1,35.188,-80.866,4189459.0333424406,-9001961.94248886
KNCCHARL718,28.938709677419357,35.183,-80.851,4188778.0058704964,-9000292.150126962
KNCCHARL728,29.312903225806455,35.097,-80.807,4177070.882210015,-8995394.092532057
KNCCHARL734,29.241935483870968,35.052,-80.862,4170949.983645819,-9001516.664525686
KNCCHARL738,29.816129032258065,35.15853,-80.98688,4185445.661481687,-9015418.242535952
KNCCHARL779,29.496774193548383,35.086,-80.973,4175574.3507926906,-9013873.12800374
KNCCHARL784,29.90967741935484,35.0983,-80.87493,4177247.7583533837,-9002956.025541646
KNCCHARL793,29.432258064516127,35.023,-80.833,4167007.191634299,-8998288.399292683
KNCCHARL813,29.01935483870968,35.084,-80.857,4175302.2758565047,-9000960.067071721
KNCCHARL818,29.174193548387095,35.123,-80.797,4180608.941152845,-8994280.897624124
KNCCHARL819,29.4741935483871,35.229,-80.88,4195045.040262797,-9003520.415359966
KNCCHARL820,29.68064516129032,35.044,-80.849,4169862.1771054473,-9000069.511145374
KNCCHARL825,29.51290322580645,35.142,-80.826,4183195.1599883013,-8997509.162857128
KNCCHARL838,30.04516129032258,35.211,-80.833,4192592.2996291453,-8998288.399292683
KNCCHARL885,29.161290322580644,35.118,-80.785,4179928.4575252966,-8992945.063734606
KNCCHARL886,30.438709677419357,35.125,-80.993,4180881.1462995205,-9016099.517819606
KNCCHARL887,28.11935483870968,35.346,-80.712,4211001.141110818,-8984818.740906697
KNCCHARL890,29.15806451612903,35.22107,-80.65936,4193964.4047143427,-8978958.88291134
KNCCHARL904,28.719354838709677,35.32103,-80.95974,4207593.872593292,-9012397.03155582
KNCCHARL907,27.98709677419355,35.3433,-80.94645,4210632.663230966,-9010917.595523179
KNCCHARL914,29.503225806451617,35.192,-80.856,4190003.8854921847,-9000848.747580927
KNCCHARL916,28.706451612903223,35.283,-80.739,4202406.5293518705,-8987824.367158115
KNCCHARL917,29.206451612903223,35.237,-80.654,4196135.321866633,-8978362.210440686
KNCCHARL923,29.467741935483872,35.32659,-80.69669,4208352.468443541,-8983114.439502653
KNCCHARL925,28.87741935483871,35.08673,-80.98394,4175673.6598062855,-9015090.96323302
KNCCHARL933,28.548387096774192,35.191,-80.596,4189867.669940069,-8971905.679974677
KNCCHARL934,28.432258064516127,35.083,-80.8,4175166.2408899674,-8994614.856096504
KNCCHARL939,28.73548387096774,35.146,-80.848,4183739.704025648,-8999958.191654582
KNCCHARL940,27.967741935483872,35.321,-80.883,4207589.779591709,-9003854.373832347
KNCCHARL944,29.76129032258065,35.145,-80.794,4183603.5655073356,-8993946.939151745
KNCCHARL946,29.961290322580645,35.064,-81.045,4172581.893274813,-9021888.131340856
KNCCHARL958,29.164516129032258,35.042,-80.842,4169590.2421158645,-8999290.274709823
KNCCHARL960,30.070967741935487,35.017,-80.825,4166191.6162085566,-8997397.843366338
KNCCHARL964,28.274193548387096,35.113,-80.781,4179248.0156596946,-8992499.785771433
KNCCHARL977,28.280645161290323,35.338,-80.775,4209909.390608823,-8991831.868826672
KNCCHARL981,28.729032258064517,35.064,-80.798,4172581.893274813,-8994392.217114918
KNCCHARL986,28.96451612903226,35.125,-80.773,4180881.1462995205,-8991609.229845086
KNCCHARL992,28.961290322580645,35.282,-80.714,4202270.160890504,-8985041.379888283
KNCCHERR12,27.87741935483871,35.31971,-81.46388,4207413.78196016,-9068517.639644343
KNCCHINA25,28.054838709677416,35.558,-80.611,4239972.058489816,-8973575.472336577
KNCCHOCO28,27.583870967741937,35.40912,-76.96597,4219618.84791999,-8567812.58881037
KNCCLARE21,27.90967741935484,35.76776,-81.1418,4268712.380778281,-9032663.858049646
KNCCLARE27,27.161290322580644,35.771,-81.151,4269156.903428375,-9033687.997364944
KNCCLARE30,27.438709677419357,35.714,-81.157,4261339.238220901,-9034355.914309703
KNCCLAYT112,28.26774193548387,35.67471,-78.37586,4255953.790517805,-8724760.825684898
KNCCLAYT113,27.741935483870968,35.687,-78.397,4257638.08549938,-8727114.119720269
KNCCLAYT134,28.01935483870968,35.56289,-78.48465,4240641.204985869,-8736871.273088299
KNCCLAYT14,28.274193548387096,35.64804,-78.49397,4252299.666312995,-8737908.770742493
KNCCLAYT149,28.929032258064513,35.664,-78.491,4254486.239652957,-8737578.151854835
KNCCLAYT155,28.570967741935487,35.668,-78.38,4255034.321515264,-8725221.688376782
KNCCLAYT178,27.929032258064513,35.64037,-78.37788,4251249.006094076,-8724985.691056302
KNCCLAYT183,28.532258064516128,35.69,-78.378,4258049.26280972,-8724999.049395196
KNCCLAYT197,28.47741935483871,35.639,-78.359,4251061.349890904,-8722883.979070123
KNCCLAYT215,27.574193548387097,35.67097,-78.4057,4255441.290063813,-8728082.59929017
KNCCLAYT217,29.174193548387095,35.661,-78.34,4254075.196275747,-8720768.90874505
KNCCLAYT224,29.26129032258065,35.565,-78.532,4240929.949519363,-8742142.25097736
KNCCLAYT226,28.993548387096773,35.604,-78.468,4246268.30362805,-8735017.803566592
KNCCLAYT231,27.62258064516129,35.63945,-78.36406,4251122.988434945,-8723447.255693536
KNCCLAYT237,28.083870967741937,35.637,-78.346,4250787.405005456,-8721436.825689811
KNCCLAYT46,27.55483870967742,35.66492,-78.38563,4254612.296049697,-8725848.41710995
KNCCLAYT51,27.43548387096774,35.56687,-78.44393,4241185.857427768,-8732338.343423197
KNCCLAYT73,27.451612903225808,35.565,-78.45,4240929.949519363,-8733014.052732311
KNCCLAYT92,28.361290322580647,35.664,-78.35,4254486.239652957,-8721882.103652984
KNCCLAYT94,28.112903225806452,35.68,-78.451,4256678.731903624,-8733125.372223103
KNCCLAYT95,28.029032258064515,35.686,-78.404,4257501.02983218,-8727893.35615582
KNCCLAYT98,27.55161290322581,35.671,-78.406,4255445.400934482,-8728115.995137408
KNCCLEMM10,27.687096774193545,35.98301,-80.34214,4298283.826005871,-8943646.114041897
KNCCLEMM14,28.76451612903226,35.97943,-80.3394,4297791.340781054,-8943341.098637123
KNCCLEMM15,27.141935483870967,36.062,-80.398,4309155.833410128,-8949864.420797607
KNCCLEMM2,27.75483870967742,36.02374,-80.41248,4303888.451306599,-8951476.327024296
KNCCLEMM26,28.76774193548387,35.986,-80.292,4298695.164587985,-8938064.55477352
KNCCLEMM35,26.816129032258065,35.989,-80.352,4299107.894550843,-8944743.72422112
KNCCLEMM41,27.580645161290324,36.069,-80.411,4310119.823913977,-8951311.574177923
KNCCLEMM44,26.896774193548385,35.987,-80.371,4298832.739498537,-8946858.79454619
KNCCLEMM46,28.348387096774193,35.992,-80.351,4299520.640208602,-8944632.404730324
KNCCLEMM55,28.96451612903226,36.011,-80.373,4302135.060661578,-8947081.433527777
KNCCLEMM58,28.56451612903226,36.008,-80.352,4301722.215548767,-8944743.72422112
KNCCLEMM59,26.799999999999997,36.073,-80.382,4310670.714145743,-8948083.308944916
KNCCLEMM61,28.683870967741935,36.026,-80.427,4304199.521951617,-8953092.686030613
KNCCLEMM73,27.45483870967742,36.037,-80.393,4305713.710045143,-8949307.823343642
KNCCLYDE39,23.729032258064517,35.649,-82.973,4252431.177171667,-9236512.109590288
KNCCLYDE44,23.748387096774195,35.543,-82.946,4237919.716499302,-9233506.48333887
KNCCLYDE47,23.103225806451615,35.527,-82.896,4235730.974764609,-9227940.508799206
KNCCLYDE48,23.51290322580645,35.522,-82.936,4235047.0824775295,-9232393.288430937
KNCCLYDE70,23.48709677419355,35.589,-82.936,4244214.78279554,-9232393.288430937
KNCCLYDE71,23.74516129032258,35.531,-82.934,4236278.119275644,-9232170.64944935
KNCCLYDE83,23.82903225806452,35.596,-82.927,4245173.044626367,-9231391.413013797
KNCCLYDE87,24.154838709677417,35.599,-82.919,4245583.753921938,-9230500.85708745
KNCCOINJ7,27.90967741935484,36.351,-75.957,4349026.536641826,-8455494.56218468
KNCCOLFA11,27.896774193548385,36.122,-80.005,4317421.395008937,-8906115.86091585
KNCCOLFA15,27.41290322580645,36.049,-80.016,4307365.792831973,-8907340.375314578
KNCCOLFA4,28.91290322580645,36.12235,-79.97776,4317469.629305641,-8903083.517986644
KNCCOLUM36,26.225806451612904,35.256,-82.154,4198725.1717558615,-9145341.446630595
KNCCOLUM39,26.248387096774195,35.269,-82.18,4200497.524111663,-9148235.753391223
KNCCOLUM4,27.48064516129032,35.22029,-82.09236,4193858.1183972466,-9138479.7132181
KNCCOLUM48,27.4741935483871,35.19122,-82.08287,4189897.637217687,-9137423.291250471
KNCCONCO113,28.296774193548387,35.38227,-80.47644,4215952.221881054,-8958596.321655434
KNCCONCO123,29.27741935483871,35.437,-80.585,4223427.423314993,-8970681.165575951
KNCCONCO159,28.896774193548385,35.411,-80.663,4219875.625770009,-8979364.085857825
KNCCONCO172,29.1,35.394,-80.56,4217553.916152842,-8967898.17830612
KNCCONCO186,28.458064516129035,35.416,-80.518,4220558.574736212,-8963222.759692801
KNCCONCO210,28.174193548387095,35.459,-80.698,4226433.686421456,-8983260.26803559
KNCCONCO231,28.548387096774192,35.38251,-80.53257,4215984.990785394,-8964844.684673661
KNCCONCO239,28.48064516129032,35.39594,-80.55754,4217818.839446361,-8967624.332358768
KNCCONCO241,29.596774193548388,35.402,-80.632,4218646.42439719,-8975913.181643235
KNCCONCO256,29.46451612903226,35.394,-80.567,4217553.916152842,-8968677.41474167
KNCCONCO270,28.351612903225806,35.418,-80.64,4220831.766188746,-8976803.73756958
KNCCONCO278,28.996774193548383,35.397,-80.641,4217963.594041719,-8976915.057060374
KNCCONCO290,28.345161290322583,35.33,-80.587,4208817.748184836,-8970903.804557538
KNCCONCO48,28.561290322580643,35.39792,-80.67581,4218089.231648185,-8980790.088534888
KNCCONCO69,29.66774193548387,35.39727,-80.65487,4218000.465799345,-8978459.058397677
KNCCONCO75,28.4,35.44455,-80.69189,4224459.025539973,-8982580.105946843
KNCCONCO90,28.770967741935483,35.34899,-80.58591,4211409.210615347,-8970782.466312572
KNCCONNE14,26.919354838709676,35.65064,-81.50419,4252655.845211326,-9073004.92831822
KNCCONNE20,26.496774193548383,35.668,-81.508,4255034.321515264,-9073429.055578142
KNCCONNE33,26.01290322580645,35.779,-81.481,4270254.5677900985,-9070423.429326722
KNCCONNE40,26.53548387096774,35.63326,-81.50657,4250275.146465059,-9073269.868706306
KNCCONNE5,26.312903225806455,35.633,-81.50762,4250239.5357998535,-9073386.754171642
KNCCONOV28,27.55161290322581,35.76071,-81.22034,4267745.194982474,-9041406.89085655
KNCCONOV29,26.967741935483872,35.736,-81.244,4264355.919487204,-9044040.710008718
KNCCONOV43,26.996774193548383,35.798,-81.213,4272861.963419683,-9040589.805794125
KNCCORNE102,30.14516129032258,35.468,-80.821,4227663.758265622,-8996952.565403163
KNCCORNE103,29.05483870967742,35.454,-80.93,4225750.37263788,-9009086.38989963
KNCCORNE106,28.93548387096774,35.447,-80.897,4224793.80467204,-9005412.846703451
KNCCORNE107,29.129032258064516,35.454,-80.849,4225750.37263788,-9000069.511145374
KNCCORNE46,29.16774193548387,35.47223,-80.86488,4228241.939585674,-9001837.264659172
KNCCORNE63,29.674193548387095,35.454,-80.926,4225750.37263788,-9008641.111936457
KNCCORNE73,29.39032258064516,35.474,-80.91,4228483.882639561,-9006860.000083763
KNCCORNE77,28.870967741935484,35.466,-80.881,4227390.3970719315,-9003631.73485076
KNCCORNE89,29.083870967741937,35.499,-80.882,4231901.726523717,-9003743.054341553
KNCCORNE92,29.141935483870967,35.492,-80.877,4230944.623054368,-9003186.456887586
KNCCORNE94,28.46451612903226,35.475,-80.859,4228620.57598506,-9001182.706053307
KNCCORNE96,29.038709677419355,35.492,-80.91,4230944.623054368,-9006860.000083763
KNCCORNE98,29.887096774193548,35.491,-80.883,4230807.900794416,-9003854.373832347
KNCCOROL83,28.0,36.364,-75.826,4350823.497691856,-8440911.708890762
KNCCOVEC3,27.851612903225806,35.24995,-77.26776,4197900.443168922,-8601407.697936872
KNCCRAME9,29.33225806451613,35.222,-81.082,4194091.1320428634,-9026006.952500205
KNCCREED31,28.229032258064517,36.113,-78.692,4316181.15836898,-8759953.369504284
KNCCREED32,28.467741935483872,36.098,-78.643,4314114.41309738,-8754498.714455413
KNCCREED5,29.274193548387096,36.08331,-78.68182,4312090.762908774,-8758820.137088008
KNCCREST12,22.070967741935487,36.467,-81.618,4365071.58676138,-9085674.199565401
KNCCREST25,22.9741935483871,36.422,-81.632,4358844.369015622,-9087232.67243651
KNCCREST26,22.69677419354839,36.425,-81.661,4359259.404537137,-9090460.937669514
KNCCULLO29,21.951612903225808,35.20993,-83.17132,4192446.5149509744,-9258588.99100441
KNCCURRI16,28.11935483870968,36.424,-75.966,4359121.057581574,-8456496.43760182
KNCDALLA11,27.874193548387098,35.353,-81.142,4211956.511491366,-9032686.121947804
KNCDALLA21,27.529032258064515,35.394,-81.192,4217553.916152842,-9038252.096487466
KNCDALLA6,28.55161290322581,35.368,-81.136,4214004.012617127,-9032018.205003044
KNCDANBU10,26.748387096774195,36.476,-80.235,4366317.463940571,-8931719.343798304
KNCDAVID12,29.46451612903226,35.50775,-80.86125,4233098.223155599,-9001433.174907593
KNCDAVID30,27.258064516129032,35.464,-80.785,4227117.0426759375,-8992945.063734606
KNCDAVID35,29.032258064516128,35.456,-80.784,4226023.693055473,-8992833.744243812
KNCDAVID52,29.19032258064516,35.496,-80.861,4231491.529111083,-9001405.345034895
KNCDAVID54,28.774193548387096,35.46881,-80.80881,4227774.471483246,-8995595.580810392
KNCDAVIS3,28.58709677419355,34.7974,-76.45625,4136382.5846944544,-8511070.817963222
KNCDAVIS6,28.451612903225808,34.79722,-76.46056,4136358.1837033485,-8511550.604968542
KNCDEEPG12,24.225806451612904,36.14714,-81.51722,4320886.542855933,-9074455.421283254
KNCDENVE100,29.23870967741935,35.537,-80.974,4237098.887190443,-9013984.447494535
KNCDENVE101,28.393548387096775,35.491,-81.004,4230807.900794416,-9017324.032218331
KNCDENVE108,29.76129032258065,35.525,-80.964,4235457.412736719,-9012871.252586601
KNCDENVE116,28.903225806451612,35.469,-81.0,4227800.441411811,-9016878.754255159
KNCDENVE121,27.89032258064516,35.456,-81.013,4226023.693055473,-9018325.907635473
KNCDENVE130,29.164516129032258,35.507,-80.984,4232995.661193447,-9015097.642402466
KNCDENVE27,28.770967741935483,35.5448,-81.01881,4238165.977266518,-9018972.67387698
KNCDENVE42,28.91290322580645,35.56958,-81.04862,4241556.729220478,-9022291.107897528
KNCDENVE67,28.725806451612904,35.512,-80.981,4233679.425702462,-9014763.683930086
KNCDENVE83,28.83225806451613,35.519,-80.964,4234636.767555493,-9012871.252586601
KNCDENVE89,28.961290322580645,35.47,-80.966,4227937.126257676,-9013093.891568188
KNCDENVE94,28.251612903225805,35.543,-81.027,4237919.716499302,-9019884.380506579
KNCDOBSO17,26.041935483870965,36.436,-80.751,4360781.338669286,-8989160.201047635
KNCDOBSO3,27.351612903225806,36.41997,-80.71737,4358563.537408633,-8985416.526572255
KNCDUCK27,27.570967741935487,36.171,-75.748,4324176.290517638,-8432228.788608886
KNCDUNN17,29.048387096774192,35.326,-78.616,4208271.967488758,-8751493.088203996
KNCDUNN37,28.44838709677419,35.371,-78.586,4214413.55849625,-8748153.503480196
KNCDURHA109,28.75483870967742,36.08192,-78.90045,4311899.3002763055,-8783157.917360144
KNCDURHA111,28.30967741935484,36.08858,-78.92577,4312816.698745669,-8785976.526867028
KNCDURHA14,27.48709677419355,35.98837,-78.82998,4299021.219956829,-8775313.23284394
KNCDURHA175,28.203225806451613,35.988,-78.98086,4298970.316152793,-8792109.11761483
KNCDURHA181,28.638709677419353,36.06252,-78.91343,4309227.44118421,-8784602.844350638
KNCDURHA182,29.23548387096774,35.88957,-78.83286,4285436.993917503,-8775633.832977423
KNCDURHA187,28.712903225806453,35.93602,-78.99448,4291821.390122909,-8793625.289079433
KNCDURHA188,27.187096774193545,35.93738,-78.79725,4292008.374051578,-8771669.745910276
KNCDURHA204,28.374193548387098,35.98831,-78.98281,4299012.965269687,-8792326.190621875
KNCDURHA223,27.725806451612904,35.87633,-78.91984,4283617.886556831,-8785316.402286623
KNCDURHA224,27.929032258064513,35.92616,-78.95683,4290465.852836468,-8789434.110251065
KNCDURHA225,29.08709677419355,36.04109,-78.9043,4306276.766645003,-8783586.497399697
KNCDURHA229,27.05161290322581,35.86573,-78.96473,4282161.7206392335,-8790313.534228332
KNCDURHA230,27.66774193548387,35.93269,-78.77503,4291363.568055697,-8769196.22682485
KNCDURHA232,27.55483870967742,36.0782,-78.93633,4311386.913334829,-8787152.060689805
KNCDURHA252,28.74516129032258,35.893,-78.92,4285908.307739177,-8785334.21340515
KNCDURHA268,27.677419354838708,35.955,-78.819,4294431.206769237,-8774090.94483503
KNCDURHA272,27.951612903225808,35.939,-78.97,4292231.10910646,-8790900.187944813
KNCDURHA279,28.10967741935484,35.965,-78.929,4295806.494109934,-8786336.08882229
KNCDURHA282,28.438709677419357,35.972,-78.79,4296769.298881136,-8770862.679602025
KNCDURHA284,27.483870967741936,35.94,-79.001,4292368.6021599015,-8794351.092159405
KNCDURHA287,28.383870967741935,35.87647,-78.9203,4283637.120240422,-8785367.609252388
KNCDURHA29,28.44516129032258,36.114,-78.948,4316318.95542057,-8788451.159147361
KNCDURHA301,28.925806451612903,35.983,-78.93,4298282.450317701,-8786447.408313084
KNCDURHA302,28.01935483870968,36.061,-78.937,4309018.127482404,-8787226.644748636
KNCDURHA315,29.096774193548388,36.023,-78.895,4303786.598255716,-8782551.22613532
KNCDURHA326,28.26451612903226,35.939,-78.938,4292231.10910646,-8787337.96423943
KNCDURHA328,28.55161290322581,35.93185,-78.92515,4291248.084453981,-8785907.508782737
KNCDURHA332,28.870967741935484,35.898,-78.956,4286595.390705814,-8789341.715073708
KNCDURHA333,26.932258064516127,35.974,-79.014,4297044.40163906,-8795798.245539717
KNCDURHA344,28.241935483870968,35.987,-78.981,4298832.739498537,-8792124.702343538
KNCDURHA364,28.593548387096774,36.023,-78.77,4303786.598255716,-8768636.289786158
KNCDURHA370,28.248387096774195,35.932,-78.839,4291268.706435724,-8776317.334650895
KNCDURHA371,27.65806451612903,35.984,-78.912,4298420.019997654,-8784443.657478806
KNCDURHA372,28.567741935483873,35.936,-78.93,4291818.640383256,-8786447.408313084
KNCDURHA389,28.693548387096776,35.927,-78.823,4290581.328127628,-8774536.222798202
KNCDURHA392,29.03548387096774,35.929,-78.781,4290856.274234625,-8769860.804184886
KNCDURHA393,28.858064516129033,35.943,-78.973,4292781.09175855,-8791234.146417193
KNCDURHA407,28.38064516129032,35.934,-78.963,4291543.669931194,-8790120.95150926
KNCDURHA411,28.248387096774195,35.97975,-78.84699,4297835.360897501,-8777206.777382335
KNCDURHA413,28.612903225806452,35.935,-78.916,4291681.154287608,-8784888.935441976
KNCDURHA416,27.364516129032257,36.068,-78.951,4309982.105733203,-8788785.117619742
KNCDURHA435,28.538709677419355,35.883,-78.927,4284534.271967479,-8786113.449840704
KNCDURHA440,28.793548387096777,35.927,-78.777,4290581.328127628,-8769415.526221713
KNCDURHA443,27.816129032258065,35.981,-78.947,4298007.316187796,-8788339.839656569
KNCDURHA444,28.070967741935487,35.97026,-78.92837,4296529.965151233,-8786265.95754309
KNCDURHA446,28.9741935483871,36.012,-78.9,4302272.679190613,-8783107.823589286
KNCDURHA450,27.348387096774193,36.095,-78.941,4313701.111391258,-8787671.922711808
KNCDURHA452,28.26774193548387,35.913,-78.82,4288656.900057446,-8774202.264325822
KNCDURHA456,28.361290322580647,36.049,-78.935,4307365.792831973,-8787004.00576705
KNCDURHA457,27.483870967741936,35.865,-78.962,4282061.444683839,-8790009.632018467
KNCDURHA463,28.758064516129032,35.9,-78.915,4286870.23604428,-8784777.615951184
KNCDURHA467,28.251612903225805,36.035,-78.956,4305438.387390265,-8789341.715073708
KNCDURHA468,27.9741935483871,35.889,-78.954,4285358.672607731,-8789119.07609212
KNCDURHA471,27.851612903225806,36.044,-78.931,4306677.39440427,-8786558.727803877
KNCDURHA474,27.848387096774193,36.088,-78.868,4312736.802095678,-8779545.5998839
KNCDURHA477,27.138709677419353,35.976,-79.011,4297319.511367333,-8795464.287067337
KNCDURHA48,26.896774193548385,35.98186,-78.72307,4298125.623009102,-8763412.066083232
KNCDURHA480,28.08709677419355,36.087,-78.871,4312599.050635273,-8779879.55835628
KNCDURHA483,27.44193548387097,36.091,-78.965,4313150.06699179,-8790343.590490848
KNCDURHA486,27.69677419354839,35.94,-78.967,4292368.6021599015,-8790566.229472432
KNCDURHA488,27.654838709677417,35.923,-78.944,4290031.456775511,-8788005.881184189
KNCDURHA491,28.40967741935484,36.092,-78.917,4313287.825462414,-8785000.25493277
KNCDURHA492,27.061290322580643,36.094,-78.956,4313563.347662061,-8789341.715073708
KNCDURHA59,27.52258064516129,36.08957,-78.95581,4312953.075423977,-8789320.564370457
KNCDURHA99,28.37741935483871,35.94208,-78.99759,4292654.5932836495,-8793971.492695801
KNCEASTB32,27.406451612903226,36.145,-80.524,4320591.534769497,-8963890.676637562
KNCEDEN28,28.193548387096776,36.509,-79.689,4370886.918686208,-8870938.901825177
KNCEDEN33,27.55483870967742,36.451,-79.738,4362857.051065989,-8876393.556874048
KNCEDEN39,27.338709677419356,36.507,-79.785,4370609.926600064,-8881625.572941331
KNCEDENT29,28.258064516129032,36.12,-76.662,4317145.77458136,-8533974.80319394
KNCEFLAN28,26.361290322580647,36.02,-79.193,4303373.69028109,-8815724.434391715
KNCEFLAN3,26.861290322580647,36.13836,-79.17993,4319676.233798761,-8814269.488647046
KNCELIZA116,28.067741935483873,34.689,-78.694,4121697.392760417,-8760176.00848587
KNCELIZA146,28.251612903225805,36.27,-76.278,4337836.838178777,-8491228.118729321
KNCELIZA39,27.73225806451613,36.262,-76.218,4336732.313029298,-8484548.949281726
KNCELIZA4,28.10967741935484,36.30148,-76.26721,4342184.24388409,-8490026.981423663
KNCELIZA55,28.41290322580645,34.65348,-78.49654,4116889.6037425622,-8738194.86183383
